1.231200000000000003e-02,-5.000000000000000278e-02,8.999999999999999667e-02,5.840919080919044354e-02,2.039999999999999869e-01
2.040700000000000153e-02,-4.000000000000000083e-02,8.000000000000000167e-02,5.840919080919044354e-02,2.020000000000000129e-01
1.585500000000000104e-02,-4.000000000000000083e-02,1.000000000000000056e-01,9.413091908091890669e-01,2.010000000000000120e-01
3.153700000000000253e-02,-4.000000000000000083e-02,1.100000000000000006e-01,2.903309190809190810e+00,2.079999999999999905e-01
3.150900000000000228e-02,-8.000000000000000167e-02,8.999999999999999667e-02,2.609009190809190581e+00,2.079999999999999905e-01
3.197500000000000342e-02,-5.999999999999999778e-02,8.000000000000000167e-02,-3.969080919080964637e-02,2.169999999999999984e-01
3.105399999999999827e-02,-2.000000000000000042e-02,8.000000000000000167e-02,9.413091908091890669e-01,2.149999999999999967e-01
3.187700000000000256e-02,-2.999999999999999889e-02,8.000000000000000167e-02,1.529909190809189745e+00,2.220000000000000029e-01
3.201299999999999979e-02,-8.000000000000000167e-02,8.000000000000000167e-02,-1.314990809190809795e+00,2.310000000000000109e-01
3.140199999999999936e-02,-2.999999999999999889e-02,1.000000000000000056e-01,7.451091908091889149e-01,2.389999999999999902e-01
3.155800000000000272e-02,-2.000000000000000042e-02,1.100000000000000006e-01,1.431809190809189447e+00,2.369999999999999885e-01
3.159900000000000209e-02,-5.999999999999999778e-02,7.000000000000000666e-02,-1.805490809190810175e+00,2.459999999999999964e-01
3.112699999999999842e-02,-4.000000000000000083e-02,7.000000000000000666e-02,-1.609290809190810023e+00,2.630000000000000115e-01
3.186100000000000043e-02,-2.999999999999999889e-02,8.999999999999999667e-02,3.688109190809189641e+00,2.670000000000000151e-01
3.136499999999999705e-02,-8.000000000000000167e-02,8.000000000000000167e-02,-3.339908091908099230e-01,2.680000000000000160e-01
3.190199999999999980e-02,-2.999999999999999889e-02,5.000000000000000278e-02,-3.375090809190810504e+00,2.819999999999999729e-01
3.180499999999999994e-02,2.000000000000000042e-02,1.199999999999999956e-01,1.726109190809189897e+00,2.780000000000000249e-01
3.164999999999999758e-02,-7.000000000000000666e-02,1.600000000000000033e-01,1.628009190809189821e+00,2.909999999999999809e-01
3.143200000000000160e-02,-8.999999999999999667e-02,4.000000000000000083e-02,-3.473190809190810580e+00,2.989999999999999880e-01
3.124299999999999994e-02,-2.000000000000000042e-02,8.000000000000000167e-02,-1.020690809190810677e+00,3.009999999999999898e-01
3.220300000000000246e-02,-1.000000000000000021e-02,1.100000000000000006e-01,4.767209190809190922e+00,3.119999999999999996e-01
3.165199999999999958e-02,-1.100000000000000006e-01,4.000000000000000083e-02,-2.492190809190809819e+00,3.160000000000000031e-01
3.175000000000000044e-02,-5.000000000000000278e-02,5.999999999999999778e-02,-3.178890809190810351e+00,3.200000000000000067e-01
3.207299999999999734e-02,2.000000000000000042e-02,1.400000000000000133e-01,4.472909190809190250e+00,3.260000000000000120e-01
3.148000000000000104e-02,-1.199999999999999956e-01,1.100000000000000006e-01,-1.118790809190810753e+00,3.449999999999999734e-01
3.142400000000000054e-02,-5.000000000000000278e-02,5.999999999999999778e-02,-4.356090809190810376e+00,3.380000000000000226e-01
3.164399999999999852e-02,8.999999999999999667e-02,7.000000000000000666e-02,3.491909190809189489e+00,3.459999999999999742e-01
3.191700000000000093e-02,-5.999999999999999778e-02,7.000000000000000666e-02,3.393809190809189413e+00,3.499999999999999778e-01
3.132599999999999968e-02,-7.000000000000000666e-02,5.000000000000000278e-02,-3.767490809190809919e+00,3.569999999999999840e-01
3.189700000000000174e-02,1.000000000000000021e-02,1.400000000000000133e-01,-3.339908091908099230e-01,3.629999999999999893e-01
3.145599999999999785e-02,-1.100000000000000006e-01,1.700000000000000122e-01,2.412809190809190429e+00,3.739999999999999991e-01
3.196999999999999842e-02,-1.300000000000000044e-01,2.999999999999999889e-02,-2.394090809190810631e+00,3.719999999999999973e-01
3.151899999999999841e-02,1.199999999999999956e-01,5.000000000000000278e-02,2.546091908091906442e-01,3.739999999999999991e-01
3.138200000000000017e-02,7.000000000000000666e-02,4.000000000000000083e-02,3.884309190809189793e+00,3.800000000000000044e-01
3.188200000000000062e-02,-1.799999999999999933e-01,7.000000000000000666e-02,-1.314990809190809795e+00,3.960000000000000187e-01
3.153100000000000347e-02,-8.999999999999999667e-02,1.100000000000000006e-01,-8.244908091908104142e-01,3.950000000000000178e-01
3.167699999999999683e-02,-1.000000000000000021e-02,1.100000000000000006e-01,-4.320908091908099991e-01,3.940000000000000169e-01
3.142400000000000054e-02,-1.300000000000000044e-01,1.100000000000000006e-01,-3.969080919080964637e-02,4.069999999999999729e-01
3.172799999999999926e-02,-4.000000000000000083e-02,8.000000000000000167e-02,5.489091908091908723e-01,4.179999999999999827e-01
3.172099999999999920e-02,7.000000000000000666e-02,2.999999999999999889e-02,-8.244908091908104142e-01,4.139999999999999791e-01
3.161699999999999927e-02,1.000000000000000021e-02,4.000000000000000083e-02,2.020409190809190125e+00,4.209999999999999853e-01
3.162899999999999739e-02,-8.000000000000000167e-02,5.999999999999999778e-02,9.413091908091890669e-01,4.139999999999999791e-01
3.160299999999999915e-02,-2.999999999999999889e-02,8.000000000000000167e-02,-2.295990809190810555e+00,4.229999999999999871e-01
3.183300000000000018e-02,1.199999999999999956e-01,5.000000000000000278e-02,-6.514290809190810272e+00,4.179999999999999827e-01
3.162800000000000333e-02,1.300000000000000044e-01,1.300000000000000044e-01,-5.925690809190810704e+00,4.179999999999999827e-01
3.181200000000000000e-02,1.700000000000000122e-01,3.499999999999999778e-01,1.726109190809189897e+00,4.179999999999999827e-01
3.121399999999999869e-02,-2.899999999999999800e-01,1.199999999999999956e-01,-4.454190809190810896e+00,4.259999999999999898e-01
3.182999999999999718e-02,-1.700000000000000122e-01,1.000000000000000021e-02,-2.688390809190809971e+00,4.239999999999999880e-01
3.193100000000000105e-02,-1.000000000000000021e-02,-2.000000000000000042e-02,3.688109190809189641e+00,4.209999999999999853e-01
3.171199999999999714e-02,-1.300000000000000044e-01,-4.000000000000000083e-02,-1.216890809190810829e+00,4.279999999999999916e-01
3.139200000000000323e-02,0.000000000000000000e+00,-2.000000000000000042e-02,2.216609190809190277e+00,4.079999999999999738e-01
3.168100000000000083e-02,2.300000000000000100e-01,2.000000000000000042e-02,3.197609190809188817e+00,4.040000000000000258e-01
3.187899999999999762e-02,-8.999999999999999667e-02,5.000000000000000278e-02,-2.982690809190810199e+00,4.030000000000000249e-01
3.152400000000000341e-02,-3.300000000000000155e-01,1.499999999999999944e-01,-2.394090809190810631e+00,3.900000000000000133e-01
3.156400000000000178e-02,-1.400000000000000133e-01,1.700000000000000122e-01,-8.244908091908104142e-01,3.910000000000000142e-01
3.162399999999999933e-02,5.999999999999999778e-02,1.300000000000000044e-01,1.039409190809189143e+00,3.950000000000000178e-01
3.156899999999999984e-02,4.000000000000000083e-02,7.000000000000000666e-02,-3.969080919080964637e-02,3.850000000000000089e-01
3.186900000000000149e-02,2.000000000000000042e-02,4.000000000000000083e-02,-8.244908091908104142e-01,3.780000000000000027e-01
3.147699999999999804e-02,1.000000000000000021e-02,1.199999999999999956e-01,2.020409190809190125e+00,3.639999999999999902e-01
3.193100000000000105e-02,-2.300000000000000100e-01,1.300000000000000044e-01,1.565091908091905404e-01,3.699999999999999956e-01
3.138900000000000023e-02,-2.000000000000000111e-01,5.000000000000000278e-02,-2.884590809190810123e+00,3.619999999999999885e-01
3.203399999999999997e-02,-2.000000000000000042e-02,2.999999999999999889e-02,1.726109190809189897e+00,3.579999999999999849e-01
3.149600000000000316e-02,2.999999999999999889e-02,5.000000000000000278e-02,3.688109190809189641e+00,3.449999999999999734e-01
3.127400000000000319e-02,-1.000000000000000056e-01,8.999999999999999667e-02,-1.216890809190810829e+00,3.519999999999999796e-01
3.166000000000000064e-02,-5.000000000000000278e-02,1.300000000000000044e-01,-2.197890809190810479e+00,3.380000000000000226e-01
